,abordagem,size_page,precision_query,recall_query,f1-score_query,ndcg_query,precision_sinonimos,recall_sinonimos,f1-score_sinonimos,ndcg_sinonimos,precision_erros_digitacao,recall_erros_digitacao,f1-score_erros_digitacao,ndcg_erros_digitacao,precision_reordenados,recall_reordenados,f1-score_reordenados,ndcg_reordenados
85,q_bv2,5,0.2,0.2,0.20000000000000004,1.0,0.2,0.2,0.20000000000000004,1.0,0.2,0.2,0.20000000000000004,1.0,0.2,0.2,0.20000000000000004,1.0
86,mpnet,5,0.4,0.4,0.4000000000000001,0.8503449055347546,0.6,0.6,0.6,0.9674679834891694,0.4,0.4,0.4000000000000001,1.0,0.2,0.2,0.20000000000000004,1.0
87,labase,5,0.2,0.2,0.20000000000000004,1.0,0.2,0.2,0.20000000000000004,1.0,0.2,0.2,0.20000000000000004,1.0,0.2,0.2,0.20000000000000004,1.0
88,all_mini,5,0.4,0.08695652173913043,0.14285714285714285,0.9355095261428396,0.2,0.043478260869565216,0.07142857142857142,1.0,0.2,0.043478260869565216,0.07142857142857142,1.0,0.4,0.08695652173913043,0.14285714285714285,0.9578347709816888
89,q_bv2,5,0.2,0.043478260869565216,0.07142857142857142,1.0,0.0,0.0,0,0.9197207891481876,0.2,0.043478260869565216,0.07142857142857142,1.0,0.2,0.043478260869565216,0.07142857142857142,1.0
90,mpnet,5,0.8,0.17391304347826086,0.2857142857142857,1.0,0.8,0.17391304347826086,0.2857142857142857,0.9828920819566878,0.8,0.17391304347826086,0.2857142857142857,1.0,0.6,0.13043478260869565,0.21428571428571427,1.0
91,labase,5,0.2,0.043478260869565216,0.07142857142857142,1.0,0.2,0.043478260869565216,0.07142857142857142,1.0,0.2,0.043478260869565216,0.07142857142857142,1.0,0.2,0.043478260869565216,0.07142857142857142,1.0
92,all_mini,5,0.4,0.2,0.26666666666666666,1.0,0.4,0.2,0.26666666666666666,1.0,0.4,0.2,0.26666666666666666,1.0,0.4,0.2,0.26666666666666666,1.0
93,q_bv2,5,0.6,0.3,0.4,0.9469024295259745,0.6,0.3,0.4,0.9469024295259745,0.4,0.2,0.26666666666666666,1.0,0.4,0.2,0.26666666666666666,1.0
94,mpnet,5,0.4,0.2,0.26666666666666666,0.9790187994940358,0.4,0.2,0.26666666666666666,0.9871451602176229,0.4,0.2,0.26666666666666666,0.9790187994940358,0.6,0.3,0.4,0.9630988000371629
95,labase,5,0.4,0.2,0.26666666666666666,0.9790187994940358,0.4,0.2,0.26666666666666666,0.9790187994940358,0.4,0.2,0.26666666666666666,0.9790187994940358,0.4,0.2,0.26666666666666666,1.0
96,all_mini,5,0.2,0.03333333333333333,0.05714285714285715,1.0,0.2,0.03333333333333333,0.05714285714285715,1.0,0.2,0.03333333333333333,0.05714285714285715,1.0,0.2,0.03333333333333333,0.05714285714285715,1.0
97,q_bv2,5,0.2,0.03333333333333333,0.05714285714285715,1.0,0.2,0.03333333333333333,0.05714285714285715,1.0,0.2,0.03333333333333333,0.05714285714285715,1.0,0.2,0.03333333333333333,0.05714285714285715,1.0
98,mpnet,5,0.2,0.03333333333333333,0.05714285714285715,1.0,0.2,0.03333333333333333,0.05714285714285715,1.0,0.2,0.03333333333333333,0.05714285714285715,1.0,0.2,0.03333333333333333,0.05714285714285715,1.0
99,labase,5,0.4,0.06666666666666667,0.1142857142857143,0.9197207891481876,0.2,0.03333333333333333,0.05714285714285715,1.0,0.2,0.03333333333333333,0.05714285714285715,1.0,0.4,0.06666666666666667,0.1142857142857143,1.0
100,all_mini,5,0.8,0.25,0.38095238095238093,1.0,1.0,0.3125,0.47619047619047616,1.0,1.0,0.3125,0.47619047619047616,1.0,1.0,0.3125,0.47619047619047616,1.0
101,q_bv2,5,0.8,0.25,0.38095238095238093,1.0,1.0,0.3125,0.47619047619047616,1.0,0.8,0.25,0.38095238095238093,0.9828920819566878,1.0,0.3125,0.47619047619047616,1.0
102,mpnet,5,1.0,0.3125,0.47619047619047616,1.0,0.8,0.25,0.38095238095238093,0.9828920819566878,0.2,0.0625,0.09523809523809523,1.0,1.0,0.3125,0.47619047619047616,1.0
103,labase,5,1.0,0.3125,0.47619047619047616,1.0,1.0,0.3125,0.47619047619047616,1.0,0.8,0.25,0.38095238095238093,0.9828920819566878,1.0,0.3125,0.47619047619047616,1.0
104,all_mini,5,1.0,0.15625,0.2702702702702703,1.0,0.2,0.03125,0.05405405405405406,1.0,1.0,0.15625,0.2702702702702703,1.0,1.0,0.15625,0.2702702702702703,1.0
105,q_bv2,5,1.0,0.15625,0.2702702702702703,1.0,0.2,0.03125,0.05405405405405406,0.5,1.0,0.15625,0.2702702702702703,1.0,1.0,0.15625,0.2702702702702703,1.0
106,mpnet,5,1.0,0.15625,0.2702702702702703,1.0,0.2,0.03125,0.05405405405405406,0.6309297535714574,0.6,0.09375,0.16216216216216214,0.9674679834891694,1.0,0.15625,0.2702702702702703,1.0
107,labase,5,1.0,0.15625,0.2702702702702703,1.0,0.8,0.125,0.21621621621621623,1.0,1.0,0.15625,0.2702702702702703,1.0,1.0,0.15625,0.2702702702702703,1.0
