,abordagem,size_page,precision_query,recall_query,f1-score_query,ndcg_query,precision_sinonimos,recall_sinonimos,f1-score_sinonimos,ndcg_sinonimos,precision_erros_digitacao,recall_erros_digitacao,f1-score_erros_digitacao,ndcg_erros_digitacao,precision_reordenados,recall_reordenados,f1-score_reordenados,ndcg_reordenados
61,q_bv2,40,0.05,0.5,0.09090909090909091,0.8844602613179129,0.0,0.0,0,0,0.05,0.5,0.09090909090909091,0.6509209298071326,0.05,0.5,0.09090909090909091,0.8844602613179129
62,mpnet,40,0.075,0.75,0.13636363636363635,0.9935774939007994,0.0,0.0,0,0,0.075,0.75,0.13636363636363635,1.0,0.075,0.75,0.13636363636363635,0.9935774939007994
63,labase,40,0.075,0.75,0.13636363636363635,0.9066276098484508,0.0,0.0,0,0,0.075,0.75,0.13636363636363635,0.8691016115970044,0.075,0.75,0.13636363636363635,0.9066276098484508
64,all_mini,40,0.075,0.75,0.13636363636363635,0.8562895049370107,0.0,0.0,0,0,0.075,0.75,0.13636363636363635,0.8302375712883625,0.075,0.75,0.13636363636363635,0.8405516465014371
65,q_bv2,40,0.05,0.5,0.09090909090909091,0.7696544267220653,0.0,0.0,0,0,0.05,0.5,0.09090909090909091,0.951069814228936,0.05,0.5,0.09090909090909091,0.778479238370531
66,mpnet,40,0.075,0.75,0.13636363636363635,0.7517517744991122,0.0,0.0,0,0,0.075,0.75,0.13636363636363635,0.7254355751260659,0.075,0.75,0.13636363636363635,0.7479215552085867
67,labase,40,0.1,1.0,0.18181818181818182,0.7442534605867464,0.0,0.0,0,0.23981246656813146,0.1,1.0,0.18181818181818182,0.6229209821343782,0.1,1.0,0.18181818181818182,0.8652684018572497
68,all_mini,40,0.1,0.8,0.1777777777777778,1.0,0.0,0.0,0,0.6957073338445897,0.1,0.8,0.1777777777777778,0.6978323804845517,0.1,0.8,0.1777777777777778,0.9915866882250911
69,q_bv2,40,0.125,1.0,0.2222222222222222,0.9466978611521424,0.0,0.0,0,0.7283586691013549,0.1,0.8,0.1777777777777778,0.564798492321333,0.1,0.8,0.1777777777777778,0.9778487179863068
70,mpnet,40,0.1,0.8,0.1777777777777778,0.974937198951632,0.0,0.0,0,0,0.1,0.8,0.1777777777777778,0.9888154795513195,0.1,0.8,0.1777777777777778,0.9780639712371338
71,labase,40,0.1,0.8,0.1777777777777778,0.9693843006823312,0.125,1.0,0.2222222222222222,0.7462653023153181,0.1,0.8,0.1777777777777778,0.9657497194179067,0.1,0.8,0.1777777777777778,0.964123947744374
72,all_mini,40,0.0,0.0,0,1.0,0.025,0.1,0.04000000000000001,0.8772536305190349,0.0,0.0,0,1.0,0.0,0.0,0,1.0
73,q_bv2,40,0.075,0.3,0.12,0.8097471731229642,0.125,0.5,0.2,0.8269527406045916,0.0,0.0,0,0.9997663371771126,0.05,0.2,0.08000000000000002,0.8122339591503063
74,mpnet,40,0.0,0.0,0,0.9735412989023202,0.0,0.0,0,0,0.0,0.0,0,0.9660312517016125,0.0,0.0,0,0.9706410340288153
75,labase,40,0.0,0.0,0,0.9986063696465317,0.05,0.2,0.08000000000000002,0.7149922327511766,0.0,0.0,0,0.999035313838856,0.0,0.0,0,0.9995133782359339
76,all_mini,40,0.225,0.6923076923076923,0.339622641509434,0.9912559569701673,0.0,0.0,0,0.30636773320196725,0.2,0.6153846153846154,0.30188679245283023,0.9941542757279299,0.225,0.6923076923076923,0.339622641509434,0.9896908281901734
77,q_bv2,40,0.2,0.6153846153846154,0.30188679245283023,1.0,0.025,0.07692307692307693,0.03773584905660378,0.8333329764965266,0.2,0.6153846153846154,0.30188679245283023,0.5653495973425667,0.225,0.6923076923076923,0.339622641509434,0.9925143198271152
78,mpnet,40,0.225,0.6923076923076923,0.339622641509434,0.9881231552703733,0.0,0.0,0,0,0.225,0.6923076923076923,0.339622641509434,0.9684145290382858,0.2,0.6153846153846154,0.30188679245283023,0.9794904246606374
79,labase,40,0.25,0.7692307692307693,0.37735849056603776,0.9921706222583744,0.1,0.3076923076923077,0.15094339622641512,0.4644673557814828,0.25,0.7692307692307693,0.37735849056603776,0.9898789746353601,0.25,0.7692307692307693,0.37735849056603776,0.9925755258980501
80,all_mini,40,0.125,0.45454545454545453,0.196078431372549,0.6317342705358839,0.0,0.0,0,0,0.125,0.45454545454545453,0.196078431372549,0.6201599009717809,0.1,0.36363636363636365,0.15686274509803924,0.6600151268165992
81,q_bv2,40,0.0,0.0,0,0.9349366583346498,0.0,0.0,0,0,0.0,0.0,0,0.853538965905463,0.0,0.0,0,0.9279611693743142
82,mpnet,40,0.025,0.09090909090909091,0.03921568627450981,1.0,0.0,0.0,0,0,0.025,0.09090909090909091,0.03921568627450981,0.8927534585938375,0.025,0.09090909090909091,0.03921568627450981,0.91311732856428
83,labase,40,0.275,1.0,0.4313725490196079,0.9073054735212269,0.1,0.36363636363636365,0.15686274509803924,0.6702525303752747,0.275,1.0,0.4313725490196079,0.9032704633642454,0.275,1.0,0.4313725490196079,0.9036134178775168
84,all_mini,40,0.25,0.9090909090909091,0.392156862745098,0.9729800643831074,0.075,0.2727272727272727,0.1176470588235294,0.4786224663877783,0.25,0.9090909090909091,0.392156862745098,0.9698163650496718,0.275,1.0,0.4313725490196079,0.9652592583479753
85,q_bv2,40,0.25,0.9090909090909091,0.392156862745098,0.9042505171351956,0.05,0.18181818181818182,0.07843137254901962,0.5285796121401248,0.225,0.8181818181818182,0.35294117647058826,0.9031532867536474,0.25,0.9090909090909091,0.392156862745098,0.9110964597421265
86,mpnet,40,0.275,1.0,0.4313725490196079,0.9446198753859983,0.0,0.0,0,0.6309297535714575,0.225,0.8181818181818182,0.35294117647058826,0.9402196056498764,0.275,1.0,0.4313725490196079,0.940357316606356
87,labase,40,0.175,0.6363636363636364,0.27450980392156865,0.9375314596386275,0.0,0.0,0,0,0.175,0.6363636363636364,0.27450980392156865,0.9415330410309849,0.225,0.8181818181818182,0.35294117647058826,0.9253600280514427
88,all_mini,40,0.0,0.0,0,1.0,0.0,0.0,0,0.973923745974325,0.075,0.23076923076923078,0.11320754716981132,0.5828012554744313,0.0,0.0,0,1.0
89,q_bv2,40,0.0,0.0,0,0.9434844442966945,0.0,0.0,0,0.9532227928947736,0.075,0.23076923076923078,0.11320754716981132,0.4923517025500786,0.0,0.0,0,0.9424816563459613
90,mpnet,40,0.0,0.0,0,0.733928395176798,0.0,0.0,0,0.38685280723454163,0.025,0.07692307692307693,0.03773584905660378,1.0,0.0,0.0,0,0.7392246951487346
91,labase,40,0.05,0.15384615384615385,0.07547169811320756,0.7329733932914645,0.0,0.0,0,0.2623901148749458,0.075,0.23076923076923078,0.11320754716981132,0.7164600732462912,0.075,0.23076923076923078,0.11320754716981132,0.7005046740436567
92,all_mini,40,0.375,0.75,0.5,0.9604297269753812,0.225,0.45,0.3,0.9316116079007237,0.3,0.6,0.4,0.9207361435369125,0.375,0.75,0.5,0.9578679730889718
93,q_bv2,40,0.275,0.55,0.3666666666666667,0.9525734549393693,0.025,0.05,0.03333333333333333,0.8230807959910386,0.175,0.35,0.23333333333333334,0.9511181764060028,0.225,0.45,0.3,0.9639806917923405
94,mpnet,40,0.325,0.65,0.43333333333333335,0.9315935040813756,0.0,0.0,0,0,0.275,0.55,0.3666666666666667,0.9364057957631318,0.25,0.5,0.3333333333333333,0.9387825034753638
95,labase,40,0.325,0.65,0.43333333333333335,0.9276697604282292,0.325,0.65,0.43333333333333335,0.9172324268730615,0.25,0.5,0.3333333333333333,0.9084447152834978,0.3,0.6,0.4,0.934555717990676
96,all_mini,40,0.0,0.0,0,1.0,0.0,0.0,0,0.9907710698663416,0.0,0.0,0,0.9950211813401423,0.0,0.0,0,1.0
97,q_bv2,40,0.0,0.0,0,0.9917974892787829,0.0,0.0,0,0.21533827903669653,0.0,0.0,0,0.8751878854554362,0.0,0.0,0,0.977685417131729
98,mpnet,40,0.025,0.25,0.045454545454545456,0.8137026466534283,0.05,0.5,0.09090909090909091,0.4136474490025123,0.075,0.75,0.13636363636363635,0.5349283278966313,0.075,0.75,0.13636363636363635,0.7316407165228188
99,labase,40,0.0,0.0,0,0.9578534790023244,0.075,0.75,0.13636363636363635,0.6644610466192344,0.0,0.0,0,0.9552308618171641,0.0,0.0,0,0.9732368126208035
100,all_mini,40,0.425,1.0,0.5964912280701754,0.9549852957220922,0.0,0.0,0,0.8000596680674779,0.425,1.0,0.5964912280701754,0.9529420302154702,0.425,1.0,0.5964912280701754,0.9491659340074623
101,q_bv2,40,0.425,1.0,0.5964912280701754,0.9738287210017171,0.0,0.0,0,0.6149680545712687,0.425,1.0,0.5964912280701754,0.9486815108026221,0.425,1.0,0.5964912280701754,0.9870985209771416
102,mpnet,40,0.4,0.9411764705882353,0.5614035087719298,0.8122392383006223,0.0,0.0,0,0,0.3,0.7058823529411765,0.42105263157894735,0.759930908681409,0.35,0.8235294117647058,0.4912280701754386,0.8761271238042497
103,labase,40,0.175,0.4117647058823529,0.2456140350877193,0.9378477726717069,0.0,0.0,0,0,0.175,0.4117647058823529,0.2456140350877193,0.9330484500859969,0.25,0.5882352941176471,0.3508771929824561,0.9291790465506675
104,all_mini,40,0.2,0.6666666666666666,0.30769230769230765,0.9569618893739671,0.1,0.3333333333333333,0.15384615384615383,0.9592960534480665,0.15,0.5,0.23076923076923075,0.9815724647215914,0.175,0.5833333333333334,0.2692307692307692,0.9747447531100173
105,q_bv2,40,0.2,0.6666666666666666,0.30769230769230765,0.9707783699569186,0.0,0.0,0,0.3417032093234621,0.175,0.5833333333333334,0.2692307692307692,0.9659392885251841,0.175,0.5833333333333334,0.2692307692307692,0.9607597707557335
106,mpnet,40,0.25,0.8333333333333334,0.3846153846153846,0.9074946616962427,0.0,0.0,0,0.6934264036172708,0.2,0.6666666666666666,0.30769230769230765,0.9405502495668399,0.2,0.6666666666666666,0.30769230769230765,0.9379912814689976
107,labase,40,0.175,0.5833333333333334,0.2692307692307692,0.9217179031788383,0.075,0.25,0.11538461538461538,0.629150405411664,0.2,0.6666666666666666,0.30769230769230765,0.9160250672476002,0.175,0.5833333333333334,0.2692307692307692,0.9101562232665745
108,all_mini,40,0.275,1.0,0.4313725490196079,1.0,0.275,1.0,0.4313725490196079,0.976496964168745,0.275,1.0,0.4313725490196079,1.0,0.275,1.0,0.4313725490196079,1.0
109,q_bv2,40,0.275,1.0,0.4313725490196079,0.9962258479191677,0.25,0.9090909090909091,0.392156862745098,0.9764160540440825,0.275,1.0,0.4313725490196079,0.8423324992898822,0.275,1.0,0.4313725490196079,0.9991604190216821
110,mpnet,40,0.275,1.0,0.4313725490196079,1.0,0.0,0.0,0,0,0.275,1.0,0.4313725490196079,0.7421290559010159,0.275,1.0,0.4313725490196079,1.0
111,labase,40,0.25,0.9090909090909091,0.392156862745098,1.0,0.075,0.2727272727272727,0.1176470588235294,0.45136269613183927,0.275,1.0,0.4313725490196079,0.9947242454522405,0.275,1.0,0.4313725490196079,0.9917518915529228
112,all_mini,40,0.95,0.926829268292683,0.9382716049382716,1.0,0.15,0.14634146341463414,0.14814814814814814,0.5558772075593551,0.95,0.926829268292683,0.9382716049382716,1.0,0.975,0.9512195121951219,0.9629629629629629,1.0
113,q_bv2,40,0.9,0.8780487804878049,0.888888888888889,1.0,0.0,0.0,0,0,0.9,0.8780487804878049,0.888888888888889,1.0,0.975,0.9512195121951219,0.9629629629629629,0.9999240473360612
114,mpnet,40,0.975,0.9512195121951219,0.9629629629629629,1.0,0.0,0.0,0,0,0.975,0.9512195121951219,0.9629629629629629,1.0,0.95,0.926829268292683,0.9382716049382716,1.0
115,labase,40,0.975,0.9512195121951219,0.9629629629629629,0.9999240473360612,0.15,0.14634146341463414,0.14814814814814814,0.5143053603284568,0.975,0.9512195121951219,0.9629629629629629,0.9999240473360612,0.975,0.9512195121951219,0.9629629629629629,0.9999240473360612
116,all_mini,40,0.2,0.7272727272727273,0.3137254901960785,0.9909650505856887,0.2,0.7272727272727273,0.3137254901960785,0.5015993033784624,0.225,0.8181818181818182,0.35294117647058826,0.9882178827687615,0.2,0.7272727272727273,0.3137254901960785,0.9972207491674158
117,q_bv2,40,0.225,0.8181818181818182,0.35294117647058826,0.9550350635549052,0.0,0.0,0,0,0.1,0.36363636363636365,0.15686274509803924,0.7967249467457116,0.225,0.8181818181818182,0.35294117647058826,0.952533458432634
118,mpnet,40,0.2,0.7272727272727273,0.3137254901960785,0.9965992838452276,0.0,0.0,0,0,0.2,0.7272727272727273,0.3137254901960785,0.8940382359490666,0.2,0.7272727272727273,0.3137254901960785,0.926416316178307
119,labase,40,0.225,0.8181818181818182,0.35294117647058826,0.9568454400651331,0.0,0.0,0,0.21810429198553155,0.2,0.7272727272727273,0.3137254901960785,0.9652699839361822,0.2,0.7272727272727273,0.3137254901960785,0.9758643926338608
120,all_mini,40,0.05,0.5,0.09090909090909091,0.9486820895107393,0.0,0.0,0,0,0.05,0.5,0.09090909090909091,0.8276707428098232,0.05,0.5,0.09090909090909091,0.9560416294586035
121,q_bv2,40,0.05,0.5,0.09090909090909091,0.8405104687193066,0.0,0.0,0,0.1965616322328226,0.05,0.5,0.09090909090909091,0.8004376095363531,0.05,0.5,0.09090909090909091,0.8189493816666763
122,mpnet,40,0.05,0.5,0.09090909090909091,0.7047100671193193,0.0,0.0,0,0,0.05,0.5,0.09090909090909091,0.8547358974302909,0.05,0.5,0.09090909090909091,0.6482502403786433
123,labase,40,0.05,0.5,0.09090909090909091,0.6858259275468666,0.0,0.0,0,0,0.05,0.5,0.09090909090909091,0.633560704416992,0.025,0.25,0.045454545454545456,0.8890312720033872
124,all_mini,40,0.175,1.0,0.2978723404255319,0.9065391963798395,0.125,0.7142857142857143,0.2127659574468085,0.5347096366985298,0.15,0.8571428571428571,0.2553191489361702,0.8702104449170558,0.175,1.0,0.2978723404255319,0.8974228731492784
125,q_bv2,40,0.175,1.0,0.2978723404255319,0.9251475311643873,0.125,0.7142857142857143,0.2127659574468085,0.9101613110317627,0.1,0.5714285714285714,0.1702127659574468,0.7003156647227211,0.175,1.0,0.2978723404255319,0.8354287554589247
126,mpnet,40,0.125,0.7142857142857143,0.2127659574468085,0.9467644474646032,0.0,0.0,0,0.386715844854407,0.025,0.14285714285714285,0.0425531914893617,0.18790182470910757,0.125,0.7142857142857143,0.2127659574468085,0.9081424639278602
127,labase,40,0.175,1.0,0.2978723404255319,0.8128250693682343,0.175,1.0,0.2978723404255319,0.6979765249935219,0.175,1.0,0.2978723404255319,0.7979513592027798,0.175,1.0,0.2978723404255319,0.8053981814053321
128,all_mini,40,0.05,0.3333333333333333,0.08695652173913045,0.958531504851153,0.0,0.0,0,0.3333333333333333,0.075,0.5,0.13043478260869565,0.7345117817140957,0.075,0.5,0.13043478260869565,0.9160256773626891
129,q_bv2,40,0.075,0.5,0.13043478260869565,0.6808541994615614,0.0,0.0,0,0.26264953503719357,0.025,0.16666666666666666,0.04347826086956522,0.609800576563469,0.05,0.3333333333333333,0.08695652173913045,0.5319213830853047
130,mpnet,40,0.05,0.3333333333333333,0.08695652173913045,0.6390745982721099,0.0,0.0,0,0,0.025,0.16666666666666666,0.04347826086956522,0.2242438242175754,0.025,0.16666666666666666,0.04347826086956522,0.8667421682080323
131,labase,40,0.1,0.6666666666666666,0.1739130434782609,0.4570491868689747,0.05,0.3333333333333333,0.08695652173913045,0.43060624433129535,0.0,0.0,0,0.618890676363047,0.1,0.6666666666666666,0.1739130434782609,0.4827843564493358
132,all_mini,40,0.0,0.0,0,1.0,0.0,0.0,0,0,0.0,0.0,0,0.9906389200575239,0.0,0.0,0,1.0
133,q_bv2,40,0.0,0.0,0,0.8923245475469994,0.0,0.0,0,0,0.025,0.25,0.045454545454545456,0.6856905039043414,0.0,0.0,0,0.8443775964058676
134,mpnet,40,0.0,0.0,0,0.9755689313637527,0.0,0.0,0,0,0.025,0.25,0.045454545454545456,0.6931520446554347,0.0,0.0,0,0.5912352048230277
135,labase,40,0.0,0.0,0,0.7420981285103057,0.0,0.0,0,0.18790182470910757,0.0,0.0,0,1.0,0.0,0.0,0,0.7330387202818112
136,all_mini,40,0.125,1.0,0.2222222222222222,0.9813527256712369,0.0,0.0,0,0,0.075,0.6,0.13333333333333333,0.5374416284821707,0.125,1.0,0.2222222222222222,0.9651474179207824
137,q_bv2,40,0.1,0.8,0.1777777777777778,0.9802788612294567,0.0,0.0,0,0,0.0,0.0,0,0.302195647807096,0.1,0.8,0.1777777777777778,0.8859165966494976
138,mpnet,40,0.025,0.2,0.04444444444444445,0.2626495350371935,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
139,labase,40,0.1,0.8,0.1777777777777778,0.9855526021706273,0.075,0.6,0.13333333333333333,0.49621280551661984,0.075,0.6,0.13333333333333333,0.41544628886256635,0.1,0.8,0.1777777777777778,0.9730794225746446
140,all_mini,40,0.225,0.6923076923076923,0.339622641509434,0.9173413443601692,0.0,0.0,0,0,0.125,0.38461538461538464,0.18867924528301888,0.7310332172911936,0.225,0.6923076923076923,0.339622641509434,0.9040854416687127
141,q_bv2,40,0.1,0.3076923076923077,0.15094339622641512,0.7311064672991783,0.0,0.0,0,0,0.05,0.15384615384615385,0.07547169811320756,0.8176567303983981,0.175,0.5384615384615384,0.2641509433962264,0.7899486064330764
142,mpnet,40,0.225,0.6923076923076923,0.339622641509434,0.8612143937233834,0.025,0.07692307692307693,0.03773584905660378,0.8441464088120265,0.025,0.07692307692307693,0.03773584905660378,0.8257716370107184,0.15,0.46153846153846156,0.22641509433962265,0.9247675648159566
143,labase,40,0.175,0.5384615384615384,0.2641509433962264,0.7680819138853536,0.125,0.38461538461538464,0.18867924528301888,0.5551872476428533,0.2,0.6153846153846154,0.30188679245283023,0.7746568078634647,0.2,0.6153846153846154,0.30188679245283023,0.8466310882428276
144,all_mini,40,0.425,0.9444444444444444,0.5862068965517241,0.949635743068886,0.35,0.7777777777777778,0.48275862068965514,0.9270929264356573,0.025,0.05555555555555555,0.03448275862068966,0.5806934445997253,0.425,0.9444444444444444,0.5862068965517241,0.957601751996824
145,q_bv2,40,0.35,0.7777777777777778,0.48275862068965514,0.9697632582524797,0.2,0.4444444444444444,0.2758620689655173,0.8717413006842165,0.0,0.0,0,0.38685280723454163,0.35,0.7777777777777778,0.48275862068965514,0.9799282919833967
146,mpnet,40,0.275,0.6111111111111112,0.3793103448275862,0.9583639805003078,0.025,0.05555555555555555,0.03448275862068966,0.8762942186864694,0.1,0.2222222222222222,0.13793103448275865,0.8063235502882189,0.275,0.6111111111111112,0.3793103448275862,0.9795051365807321
147,labase,40,0.325,0.7222222222222222,0.44827586206896547,0.970142109729226,0.3,0.6666666666666666,0.41379310344827586,0.6659684371161826,0.325,0.7222222222222222,0.44827586206896547,0.9253395719827829,0.3,0.6666666666666666,0.41379310344827586,0.9391581757554971
148,all_mini,40,0.45,0.9473684210526315,0.6101694915254237,0.9475386873675051,0.0,0.0,0,0,0.0,0.0,0,0,0.45,0.9473684210526315,0.6101694915254237,0.9608047808813183
149,q_bv2,40,0.45,0.9473684210526315,0.6101694915254237,0.8460835658972907,0.0,0.0,0,0,0.0,0.0,0,0,0.45,0.9473684210526315,0.6101694915254237,0.9160062735166522
150,mpnet,40,0.3,0.631578947368421,0.4067796610169491,0.9498074253425451,0.0,0.0,0,0,0.0,0.0,0,0,0.275,0.5789473684210527,0.37288135593220345,0.8890360344413597
151,labase,40,0.45,0.9473684210526315,0.6101694915254237,0.9738793152374152,0.1,0.21052631578947367,0.13559322033898305,0.6784954030571673,0.0,0.0,0,0,0.45,0.9473684210526315,0.6101694915254237,0.9691753003842917
152,all_mini,40,0.175,1.0,0.2978723404255319,1.0,0.175,1.0,0.2978723404255319,1.0,0.175,1.0,0.2978723404255319,1.0,0.175,1.0,0.2978723404255319,1.0
153,q_bv2,40,0.175,1.0,0.2978723404255319,1.0,0.175,1.0,0.2978723404255319,1.0,0.175,1.0,0.2978723404255319,1.0,0.175,1.0,0.2978723404255319,1.0
154,mpnet,40,0.175,1.0,0.2978723404255319,1.0,0.0,0.0,0,0,0.175,1.0,0.2978723404255319,0.9826566285977438,0.175,1.0,0.2978723404255319,0.9950883841893562
155,labase,40,0.175,1.0,0.2978723404255319,1.0,0.175,1.0,0.2978723404255319,1.0,0.175,1.0,0.2978723404255319,1.0,0.175,1.0,0.2978723404255319,1.0
156,all_mini,40,0.25,1.0,0.4,0.9198863385063774,0.25,1.0,0.4,0.7612058689778388,0.175,0.7,0.27999999999999997,0.6780044891096433,0.25,1.0,0.4,0.9184717506738118
157,q_bv2,40,0.225,0.9,0.36000000000000004,0.8555440425493642,0.1,0.4,0.16000000000000003,0.7571343745774514,0.225,0.9,0.36000000000000004,0.6712542550500383,0.225,0.9,0.36000000000000004,0.8493178153240063
158,mpnet,40,0.2,0.8,0.32000000000000006,0.8032777790139056,0.0,0.0,0,0.2885863917087962,0.0,0.0,0,0,0.2,0.8,0.32000000000000006,0.7834242462932286
159,labase,40,0.025,0.1,0.04000000000000001,0.6755979404143428,0.025,0.1,0.04000000000000001,0.20801459767650946,0.025,0.1,0.04000000000000001,0.5210191995829317,0.05,0.2,0.08000000000000002,0.5924932351384234
160,all_mini,40,0.175,0.7,0.27999999999999997,0.9615709436556065,0.2,0.8,0.32000000000000006,0.9658805691320699,0.025,0.1,0.04000000000000001,0.8093336261016474,0.225,0.9,0.36000000000000004,0.9448431906928811
161,q_bv2,40,0.125,0.5,0.2,0.9368492434493785,0.175,0.7,0.27999999999999997,0.8507723301693099,0.0,0.0,0,0,0.175,0.7,0.27999999999999997,0.9216518717341247
162,mpnet,40,0.1,0.4,0.16000000000000003,0.8239836178517396,0.0,0.0,0,0,0.0,0.0,0,0.519301112470348,0.1,0.4,0.16000000000000003,0.8252141598059802
163,labase,40,0.15,0.6,0.24,0.870122060029145,0.075,0.3,0.12,0.46522141677021267,0.125,0.5,0.2,0.8452653396433032,0.15,0.6,0.24,0.872879576320042
164,all_mini,40,0.175,0.7777777777777778,0.2857142857142857,0.9365329581740663,0.2,0.8888888888888888,0.326530612244898,0.8369956314088199,0.175,0.7777777777777778,0.2857142857142857,0.9275098948815642,0.2,0.8888888888888888,0.326530612244898,0.9285921597010575
165,q_bv2,40,0.175,0.7777777777777778,0.2857142857142857,0.9024817917746277,0.075,0.3333333333333333,0.12244897959183673,0.7937545645092097,0.15,0.6666666666666666,0.24489795918367346,0.9104166565473927,0.125,0.5555555555555556,0.20408163265306123,0.892066460589924
166,mpnet,40,0.05,0.2222222222222222,0.0816326530612245,0.9367479389739781,0.0,0.0,0,0.402153253164225,0.05,0.2222222222222222,0.0816326530612245,0.9274621040040786,0.075,0.3333333333333333,0.12244897959183673,0.8972068223197657
167,labase,40,0.175,0.7777777777777778,0.2857142857142857,0.9440201110244912,0.175,0.7777777777777778,0.2857142857142857,0.9428814685176639,0.2,0.8888888888888888,0.326530612244898,0.9415294693457877,0.2,0.8888888888888888,0.326530612244898,0.949325786454768
168,all_mini,40,0.25,1.0,0.4,0.986675232411071,0.25,1.0,0.4,0.8285558418139629,0.0,0.0,0,1.0,0.25,1.0,0.4,0.993408580101958
169,q_bv2,40,0.25,1.0,0.4,1.0,0.25,1.0,0.4,0.8013479645181913,0.225,0.9,0.36000000000000004,0.7610530982908493,0.25,1.0,0.4,0.9525574714157357
170,mpnet,40,0.25,1.0,0.4,1.0,0.0,0.0,0,0,0.25,1.0,0.4,0.9978107954875233,0.25,1.0,0.4,0.9544302710154948
171,labase,40,0.25,1.0,0.4,0.9869210176446238,0.225,0.9,0.36000000000000004,0.8053755853283212,0.25,1.0,0.4,0.9431888476672744,0.25,1.0,0.4,0.8636733591102731
172,all_mini,40,0.05,0.25,0.08333333333333334,0.952362921348207,0.0,0.0,0,0,0.05,0.25,0.08333333333333334,0.4333373934336293,0.05,0.25,0.08333333333333334,0.9509524905406359
173,q_bv2,40,0.05,0.25,0.08333333333333334,0.9551553063397901,0.0,0.0,0,0,0.05,0.25,0.08333333333333334,0.8113347538239152,0.05,0.25,0.08333333333333334,0.9837259532491912
174,mpnet,40,0.2,1.0,0.33333333333333337,0.9816117024651405,0.05,0.25,0.08333333333333334,0.24198896859365007,0.2,1.0,0.33333333333333337,0.9839449788180127,0.2,1.0,0.33333333333333337,0.9820885044088138
175,labase,40,0.175,0.875,0.29166666666666663,0.8091002293358299,0.025,0.125,0.04166666666666667,0.30026135746706406,0.175,0.875,0.29166666666666663,0.8671212795275847,0.175,0.875,0.29166666666666663,0.8083582089959055
176,all_mini,40,0.225,0.375,0.28125000000000006,0.9411721093329725,0.0,0.0,0,0,0.2,0.3333333333333333,0.25,0.9490818491086076,0.0,0.0,0,0
177,q_bv2,40,0.125,0.20833333333333334,0.15625,0.7954650979050751,0.0,0.0,0,0,0.05,0.08333333333333333,0.0625,0.5106284059125339,0.0,0.0,0,0
178,mpnet,40,0.075,0.125,0.09374999999999999,0.7988672055596383,0.0,0.0,0,0,0.025,0.041666666666666664,0.03125,0.875429221569739,0.0,0.0,0,0
179,labase,40,0.375,0.625,0.46875,0.9666690753157853,0.05,0.08333333333333333,0.0625,0.7283586691013549,0.325,0.5416666666666666,0.40624999999999994,0.9696155164302993,0.0,0.0,0,0
180,all_mini,40,0.125,0.11627906976744186,0.12048192771084337,0.7753784332497191,0.1,0.09302325581395349,0.09638554216867469,0.7944946148296333,0.0,0.0,0,0,0.0,0.0,0,0
181,q_bv2,40,0.225,0.20930232558139536,0.21686746987951808,0.7806328267843551,0.1,0.09302325581395349,0.09638554216867469,0.4097390768401408,0.0,0.0,0,0,0.0,0.0,0,0
182,mpnet,40,0.325,0.3023255813953488,0.3132530120481927,0.776776797213779,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
183,labase,40,0.125,0.11627906976744186,0.12048192771084337,0.6861284563864245,0.15,0.13953488372093023,0.14457831325301204,0.5515160195166139,0.0,0.0,0,0,0.0,0.0,0,0
184,all_mini,40,0.075,0.6,0.13333333333333333,0.9036346616400914,0.05,0.4,0.0888888888888889,0.6519414675409831,0.075,0.6,0.13333333333333333,0.9021989261691015,0.075,0.6,0.13333333333333333,0.9015475244229391
185,q_bv2,40,0.075,0.6,0.13333333333333333,0.8805010451371181,0.025,0.2,0.04444444444444445,0.5307789740900745,0.075,0.6,0.13333333333333333,0.8826698748928893,0.075,0.6,0.13333333333333333,0.8837066371834579
186,mpnet,40,0.075,0.6,0.13333333333333333,0.8655996109291924,0.0,0.0,0,0,0.075,0.6,0.13333333333333333,0.9210173634992238,0.05,0.4,0.0888888888888889,0.9163380189413831
187,labase,40,0.125,1.0,0.2222222222222222,0.9046230624461465,0.1,0.8,0.1777777777777778,0.8839198778080126,0.125,1.0,0.2222222222222222,0.8963546085451044,0.125,1.0,0.2222222222222222,0.9004930907598213
188,all_mini,40,0.1,1.0,0.18181818181818182,0.9899959618543028,0.1,1.0,0.18181818181818182,0.8488512755279632,0.1,1.0,0.18181818181818182,0.9550236580992474,0.1,1.0,0.18181818181818182,0.9830002130451333
189,q_bv2,40,0.075,0.75,0.13636363636363635,1.0,0.05,0.5,0.09090909090909091,0.9872121905953124,0.025,0.25,0.045454545454545456,0.2103099178571525,0.1,1.0,0.18181818181818182,0.9692497500753631
190,mpnet,40,0.1,1.0,0.18181818181818182,0.9383737765441319,0.0,0.0,0,0,0.1,1.0,0.18181818181818182,0.8482949770215796,0.1,1.0,0.18181818181818182,0.9289249166066684
191,labase,40,0.075,0.75,0.13636363636363635,0.9880972234346451,0.0,0.0,0,0,0.075,0.75,0.13636363636363635,0.9864377725883384,0.075,0.75,0.13636363636363635,0.9880972234346451
